Date,Close,High,Low,Open,Volume,Stock
2020-02-05,77.4154281616211,78.21258127557842,76.81334832632962,77.91394467954083,118826800,AAPL
2020-02-06,78.32096099853516,78.32337167005116,77.12884718583062,77.6851684350144,105425600,AAPL
2020-02-07,77.25637817382812,78.0699069624119,76.76632925971391,77.82126159942887,117684000,AAPL
2020-02-10,77.62328338623047,77.62328338623047,75.76448107418051,75.84414097834794,109348800,AAPL
2020-02-11,77.15497589111328,78.19059906005786,76.9377141953968,78.11818095050265,94323200,AAPL
2020-02-12,78.98725128173828,78.99207670101356,77.60400616945556,77.60400616945556,113730400,AAPL
2020-02-13,78.42476654052734,78.75066279160559,78.0578358133656,78.26061390209061,94747600,AAPL
2020-02-14,78.44407653808594,78.6927218682662,77.93712767417983,78.39337649475979,80113600,AAPL
2020-02-18,77.00772094726562,77.18877358272158,75.94795598487916,76.12900862033511,152531200,AAPL
2020-02-19,78.12301635742188,78.35235267875386,77.24913667748609,77.24913667748609,93984000,AAPL
2020-02-20,77.32152557373047,78.37163210197758,76.81699322453267,77.88399976313329,100566000,AAPL
2020-02-21,75.57137298583984,77.35776502195542,74.95579692410486,76.91599243144344,129554000,AAPL
2020-02-24,71.981689453125,73.43011036441114,69.82113268068633,71.75960237227564,222195200,AAPL
2020-02-25,69.54352569580078,73.03180965186876,69.07279323243056,72.6503953158895,230673600,AAPL
2020-02-26,70.64673614501953,71.90927916190874,69.16210602316792,69.16934783382864,198054800,AAPL
2020-02-27,66.02869415283203,69.04141300899963,65.89350875868202,67.85853712666133,320605600,AAPL
2020-02-28,65.99005126953125,67.20914325476264,61.88860853206062,62.10346116385855,426510000,AAPL
2020-03-02,72.13378143310547,72.76867383608672,67.04258234775999,68.14338175177791,341397200,AAPL
2020-03-03,69.8428726196289,73.38667475068135,68.99312746023453,73.30701482551375,319475600,AAPL
2020-03-04,73.08250427246094,73.2418314905751,70.76261982320094,71.56166493954149,219178400,AAPL
2020-03-05,70.71189880371094,72.31239742072097,70.34737725228122,71.33954185333918,187572800,AAPL
2020-03-06,69.77285766601562,70.2049720207652,67.88991319528947,68.07579124975517,226176800,AAPL
2020-03-09,64.2543716430664,67.13189718407227,63.489119320777824,63.670171942415024,286744800,AAPL
2020-03-10,68.88207244873047,69.14761776690831,65.02685833500999,66.9025682079639,285290000,AAPL
2020-03-11,66.4897689819336,67.88749740945617,65.62795665733853,66.96292517997638,255598800,AAPL
2020-03-12,59.92359161376953,65.17894700154001,59.86806983845157,61.784814276675704,418474000,AAPL
2020-03-13,67.10293579101562,67.57367559511492,61.06301877546382,63.94538103600016,370732000,AAPL
2020-03-16,58.4703369140625,62.54280864814437,57.93683361708763,58.40756965352153,322423600,AAPL
2020-03-17,61.041290283203125,62.1879532458274,57.55059398806874,59.74978006097213,324056000,AAPL
2020-03-18,59.547000885009766,60.35087498179023,57.24159672400037,57.881318208922394,300233600,AAPL
2020-03-19,59.09075164794922,61.03646337436918,58.56690646649194,59.72081496454535,271857200,AAPL
2020-03-20,55.339332580566406,60.79263606329375,55.03999095282429,59.67010772190427,401693200,AAPL
2020-03-23,54.163692474365234,55.16068993061355,51.324789145799386,55.059300920685246,336752800,AAPL
2020-03-24,59.597694396972656,59.79323063321941,56.56083807077307,57.05812866753022,287531200,AAPL
2020-03-25,59.269386291503906,62.34245170831376,58.97487373705756,60.53192552123785,303602000,AAPL
2020-03-26,62.38831329345703,62.44624776872447,59.47215893769996,59.51078437689467,252087200,AAPL
2020-03-27,59.805301666259766,61.767909526223264,59.638732669554486,61.01473181958192,204216800,AAPL
2020-03-30,61.512027740478516,61.68342585318123,60.206033868463194,60.529517371062305,167976400,AAPL
2020-03-31,61.38649368286133,63.366001623216455,60.83368129501873,61.702735358357586,197002000,AAPL
2020-04-01,58.15652084350586,60.04188167908633,57.726822887688364,59.50596558883749,176218400,AAPL
2020-04-02,59.126956939697266,59.18006600388776,57.188487147319506,58.018915768998035,165934000,AAPL
2020-04-03,58.2772216796875,59.31284110700112,57.68819653151743,58.61277240805976,129880000,AAPL
2020-04-06,63.36118698120117,63.515681414819454,60.20121554945302,60.568146275466354,201820400,AAPL
2020-04-07,62.6273078918457,65.58933353543772,62.52350615550967,65.3720644929947,202887200,AAPL
2020-04-08,64.2302017211914,64.54402318125445,63.06181019807724,63.426324307248066,168895200,AAPL
2020-04-09,64.69374084472656,65.19586439958498,63.89952839783749,64.86514268497035,161834800,AAPL
2020-04-13,65.96351623535156,66.07215077341053,64.17229875609489,64.77098217772529,131022800,AAPL
2020-04-14,69.29487609863281,69.58456326372355,67.12224446160415,67.59298426311395,194994800,AAPL
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,AAPL
2020-04-16,69.20796203613281,69.57248363661981,68.16027185080422,69.37453102131897,157125200,AAPL
2020-04-17,68.26889038085938,69.27072055777202,66.83495334748415,68.72514642195532,215250000,AAPL
2020-04-20,66.85187530517578,67.99854202997274,66.83256626499734,67.09811161151838,130015200,AAPL
2020-04-21,64.78545379638672,66.92911797835283,64.07572694243713,66.69495629705587,180991600,AAPL
2020-04-22,66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400,AAPL
2020-04-23,66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400,AAPL
2020-04-24,68.30995178222656,68.31960998543786,66.86877252729914,66.91705617630512,126161200,AAPL
2020-04-27,68.35823822021484,68.68895986495261,67.58091858862758,68.02750920842628,117087600,AAPL
2020-04-28,67.25019073486328,69.00036629064134,67.1584635837108,68.81931364694016,112004800,AAPL
2020-04-29,69.45905303955078,69.92737656274731,68.53206419889801,68.73484231712963,137280800,AAPL
2020-04-30,70.9243392944336,71.10056648651737,69.60869475205328,69.99735081766806,183064000,AAPL
2020-05-01,69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800,AAPL
2020-05-04,70.76985931396484,70.89780288941466,69.11866006272429,69.80666159250394,133568000,AAPL
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200,AAPL
2020-05-06,72.57312774658203,73.2031872790944,72.14825527383692,72.53208591439893,142333600,AAPL
2020-05-07,73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200,AAPL
2020-05-08,75.0691146850586,75.12236750357918,73.65550314168313,73.98228146501447,133838400,AAPL
2020-05-11,76.25035858154297,76.7441494175839,74.36957144120983,74.57774424961227,145946400,AAPL
2020-05-12,75.37896728515625,77.38319884408511,75.25793879153254,76.93296900656856,162301200,AAPL
2020-05-13,74.46882629394531,76.4779036027934,73.39409274246334,75.55808267285332,200622400,AAPL
2020-05-14,74.92632293701172,74.98683718466037,72.98744407851115,73.70877656980059,158929200,AAPL
2020-05-15,74.48333740234375,74.52932881095421,72.66791038979864,72.70180190645536,166348400,AAPL
2020-05-18,76.23828125,76.61105115017922,75.11514045510178,75.80500447840275,135178400,AAPL
2020-05-19,75.79773712158203,77.0999976554672,75.76626852775506,76.25522103808397,101729600,AAPL
2020-05-20,77.2718505859375,77.34204178986873,76.61587086677298,76.65460086911052,111504800,AAPL
2020-05-21,76.69576263427734,77.67367499164858,76.45854411277335,77.1338852173559,102688800,AAPL
2020-05-22,77.18955993652344,77.27185842972254,76.33267609193112,76.43433589476804,81803200,AAPL
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,AAPL
2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,AAPL
2020-05-28,77.03463745117188,78.29091382648822,76.4004493161322,76.67639044487011,133560800,AAPL
2020-05-29,76.95958709716797,77.73658783652532,76.60376308600569,77.27668110998019,153532400,AAPL
2020-06-01,77.90605163574219,78.0270801430567,76.78290354210658,76.91361639836452,80791200,AAPL
2020-06-02,78.26667785644531,78.29088502405892,77.19920603150173,77.63975136630202,87642800,AAPL
2020-06-03,78.69755554199219,78.95898118849432,78.01495316022684,78.58621141173712,104491200,AAPL
2020-06-04,78.0197982788086,78.81858326292213,77.64702850562604,78.52085794063949,87560400,AAPL
2020-06-05,80.24188232421875,80.30239656428226,78.24007392223491,78.26911957554665,137250400,AAPL
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,AAPL
2020-06-09,83.26517486572266,83.65730597576551,80.36533708864444,80.3968056767083,147712400,AAPL
2020-06-10,85.4073715209961,85.87453965160508,83.77348714351568,84.2116096226659,166651600,AAPL
2020-06-11,81.30695343017578,84.97653882509627,81.20529361612985,84.5529390302518,201662400,AAPL
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000,AAPL
2020-06-15,83.02311706542969,83.6742509001126,80.50330314287096,80.6654845616587,138808800,AAPL
2020-06-16,85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800,AAPL
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400,AAPL
2020-06-18,85.1386947631836,85.55503301794639,84.53112944713651,85.06123476532262,96820400,AAPL
2020-06-19,84.65218353271484,86.3078527061597,83.54598114965047,85.84310735238266,264476000,AAPL
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200,AAPL
2020-06-23,88.72115325927734,90.13718820813904,87.68998805980996,88.10874933547481,212155600,AAPL
2020-06-24,87.15504455566406,89.26820486684538,86.78227469992099,88.35080675031271,192623200,AAPL
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,AAPL
2020-06-26,85.59861755371094,88.42826445687878,85.45095894340278,88.20799170182455,205256800,AAPL
2020-06-29,87.57139587402344,87.66580166563776,85.02979694710713,85.50664961268454,130646000,AAPL
2020-06-30,88.30238342285156,88.58801627360432,87.14051287267962,87.15987418081895,140223200,AAPL
2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200,AAPL
2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600,AAPL
2020-07-06,90.49298858642578,90.96015670821257,89.52959930495038,89.56106788910034,118655600,AAPL
2020-07-07,90.21222686767578,91.64762315168353,90.10088271239697,90.87062222466152,112424400,AAPL
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353977,117092000,AAPL
2020-07-09,92.7102279663086,93.25727160992973,91.66454024632048,93.20401878936576,125642800,AAPL
2020-07-10,92.87242889404297,92.93052759776583,91.69603540831204,92.30601639495103,90257200,AAPL
2020-07-13,92.44397735595703,96.77921853086478,92.23096604261153,94.17468319640058,191649200,AAPL
2020-07-14,93.97379302978516,94.16501274371473,90.89482765300735,91.82674120591236,170989200,AAPL
2020-07-15,94.62006378173828,96.09418977539168,93.42430181349536,95.84487140313816,153198000,AAPL
2020-07-16,93.45578002929688,94.31024088700049,92.85789898357274,93.49451003316076,110577600,AAPL
2020-07-17,93.26696014404297,94.06090662183887,92.79494615025625,93.90599401950857,92186800,AAPL
2020-07-20,95.23246765136719,95.37044189094031,93.01038653957822,93.35411067179673,90318000,AAPL
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786353,103433200,AAPL
2020-07-22,94.18194580078125,94.86212529718233,93.53323489247579,93.62037185613211,89001600,AAPL
2020-07-23,89.89514923095703,93.99317335196108,89.08667956302143,93.91571332237568,197004400,AAPL
2020-07-24,89.67243957519531,90.01616378626149,86.31268703007238,88.0966534330444,185438800,AAPL
2020-07-27,91.79769134521484,91.88967418415685,90.50995376100627,90.73264205708286,121214000,AAPL
2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600,AAPL
2020-07-29,92.02039337158203,92.20435906214746,90.73507124553788,90.77137831946693,90329200,AAPL
2020-07-30,93.13385009765625,93.23793283077006,90.7883172670131,91.1949712384762,158130000,AAPL
2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800,AAPL
2020-08-03,105.47631072998047,108.09052270549662,104.4645145020522,104.7622398081077,308151200,AAPL
2020-08-04,106.18070983886719,107.26996618839969,104.94379489849536,105.6651273181697,173071600,AAPL
2020-08-05,106.5655746459961,106.88509160009556,105.43758834706337,105.9023409518437,121776800,AAPL
2020-08-06,110.28355407714844,110.77735228156692,106.30898343243186,106.89717999809713,202428800,AAPL
2020-08-07,107.77619934082031,110.26175680038186,106.98082124977309,109.80586800423681,198045600,AAPL
2020-08-10,109.34271240234375,110.35876045671141,106.69710821737102,109.21903838608283,212403600,AAPL
2020-08-11,106.09085845947266,109.10504953060087,105.83138875527999,108.60794103965802,187902400,AAPL
2020-08-12,109.61672973632812,109.87377217439806,106.98567459916234,107.17966637873178,165598000,AAPL
2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000,AAPL
2020-08-14,111.4572525024414,111.54697388434195,109.65067355223327,111.38208013380518,165565200,AAPL
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432733,119561600,AAPL
2020-08-18,112.09256744384766,112.5169308684593,110.58425829007268,110.91890034610189,105633600,AAPL
2020-08-19,112.23321533203125,113.64452867430332,112.13864675565405,112.49995954797271,145538000,AAPL
2020-08-20,114.72364807128906,114.83762028422797,112.25748652761663,112.27446284451047,126907200,AAPL
2020-08-21,120.63565063476562,121.11821025802506,115.66938184851938,115.68150356154383,338054800,AAPL
2020-08-24,122.07846069335938,124.91806397068724,120.2161130032418,124.83318239328597,345937600,AAPL
2020-08-25,121.07695770263672,121.42130160395935,119.35768029886763,120.95329109467639,211495600,AAPL
2020-08-26,122.72347259521484,123.17936132920332,121.3267083719839,122.39125785191554,163022400,AAPL
2020-08-27,121.25641632080078,123.65709978806709,120.11426694187719,123.32488497435537,155552400,AAPL
2020-08-28,121.05998229980469,122.64588380173389,120.83688511649021,122.2287948592591,187630000,AAPL
2020-08-31,125.16542053222656,127.06657581238215,122.21670650656604,123.74926698327913,225702700,AAPL
2020-09-01,130.15103149414062,130.75242510254097,126.61063429258002,128.77367095981276,151948100,AAPL
2020-09-02,127.45448303222656,133.83690898872135,123.18660652179719,133.45862000166338,200119000,AAPL
2020-09-03,117.25041198730469,124.97140134269283,116.8818246649217,123.09935930505591,257599600,AAPL
2020-09-04,117.32801818847656,119.98574406174012,107.56038329847304,116.46474218511382,332607200,AAPL
2020-09-08,109.43241119384766,115.4171459794859,109.29661549435876,110.5284785969539,231366600,AAPL
2020-09-09,113.79729461669922,115.56264615107492,111.79915150644727,113.73909857280785,176940500,AAPL
2020-09-10,110.08229064941406,116.88180696925608,109.12201895469966,116.74601127102618,182274400,AAPL
2020-09-11,108.63704681396484,111.77006490232608,106.69709954942977,111.12987875287997,180860300,AAPL
2020-09-14,111.89616394042969,112.44904864015743,109.41303369608222,111.27538137934282,140150100,AAPL
2020-09-15,112.07075500488281,115.26196916143692,110.1987055878256,114.7769823425134,184642000,AAPL
2020-09-16,108.76315307617188,112.51695412354394,108.67585899150183,111.77007759799923,154679000,AAPL
2020-09-17,107.02688598632812,108.83103751673956,105.44583164529507,106.42550707639862,178011000,AAPL
2020-09-18,103.63198852539062,107.5506832359034,102.90450823656477,107.08509999522968,287104900,AAPL
2020-09-21,106.77471160888672,106.88140931284494,100.00429161371379,101.40105617439414,195713800,AAPL
2020-09-22,108.45274353027344,109.47121874863322,105.88231946545223,109.29662320835186,183055400,AAPL
2020-09-23,103.90357208251953,108.74373815268274,103.56407541081022,108.26845317272523,150718700,AAPL
2020-09-24,104.97056579589844,106.93961142539536,101.847248976567,102.01214274645399,167743300,AAPL
2020-09-25,108.90866088867188,109.06386025424962,104.43708092226807,105.17426310813617,149981400,AAPL
2020-09-28,111.5081787109375,111.85736984450415,109.39363569114487,111.55668035738763,137672400,AAPL
2020-09-29,110.66429138183594,111.84766043177646,110.15990833447874,111.11048577797068,99382200,AAPL
2020-09-30,112.33265686035156,113.7391232285353,110.20841939441779,110.3733131547286,142675200,AAPL
2020-10-01,113.28321838378906,114.18529413378772,112.35204460964711,114.10769446919807,116120400,AAPL
2020-10-02,109.62642669677734,111.90587086149135,108.85045216012577,109.50033277715342,144712000,AAPL
2020-10-05,113.00192260742188,113.14742012517607,110.1405034929378,110.4896945754234,106243800,AAPL
2020-10-06,109.76222229003906,112.63334341918222,108.87954271233731,112.22594886007512,161498200,AAPL
2020-10-07,111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000,AAPL
2020-10-08,111.51787567138672,112.90493833599005,111.14928093514196,112.75944080327828,83477200,AAPL
2020-10-09,113.45781707763672,113.48691510258755,111.46936816913343,111.81855926916633,100506900,AAPL
2020-10-12,120.66471862792969,121.42129686008033,115.69845107798898,116.45502931013961,240226800,AAPL
2020-10-13,117.46380615234375,121.62499394990238,116.05734733652297,121.50859444916024,262330500,AAPL
2020-10-14,117.55109405517578,119.33584179194668,116.02823591444664,117.36679671702483,150712000,AAPL
2020-10-15,117.08551025390625,117.56079523723751,114.60238025084043,115.15526489684527,112559200,AAPL
2020-10-16,115.44625091552734,117.90029026113083,115.24255735409358,117.63839325335097,115393800,AAPL
2020-10-19,112.49754333496094,116.80422116143153,112.18715207359088,116.35803418573154,120639300,AAPL
2020-10-20,113.98161315917969,115.4074757022461,112.15805784138063,112.71094256212962,124423700,AAPL
2020-10-21,113.36080932617188,115.14555707254407,112.95341481857757,113.1668101796244,89946000,AAPL
2020-10-22,112.27445220947266,114.49569279996962,111.14927920105526,113.92340448698165,101988000,AAPL
2020-10-23,111.58576202392578,113.05042420827988,110.84858002778377,112.89522488264528,82572600,AAPL
2020-10-26,111.595458984375,113.05041929759861,109.49061077367527,110.58668561250266,111850700,AAPL
2020-10-27,113.09892272949219,113.75850508779021,111.10077943831497,112.02225141814819,92276800,AAPL
2020-10-28,107.86107635498047,111.96406850952522,107.76408046155812,111.59548115439539,143937800,AAPL
2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200,AAPL
2020-10-30,105.59133911132812,108.6273541724171,104.4855696692542,107.72527832227131,190272600,AAPL
2020-11-02,105.50404357910156,107.35669702970988,104.09758457442842,105.83383850866505,122866900,AAPL
2020-11-03,107.12390899658203,108.14237704788208,105.46525468419668,106.3673306155269,107624400,AAPL
2020-11-04,111.49846649169922,112.11924902667879,108.97653651830575,110.71279021468385,138235500,AAPL
2020-11-05,115.4559555053711,116.02824377297978,113.3608163942021,114.40838224963099,126387100,AAPL
2020-11-06,115.32479858398438,115.82033327578648,112.83737692583377,114.96528648231298,114457900,AAPL
2020-11-09,113.02198028564453,118.53121707167843,112.75963885381937,117.083465097586,154515300,AAPL
2020-11-10,112.68190002441406,114.25596336763643,110.89406574913825,112.27381007713998,138023400,AAPL
2020-11-11,116.10211181640625,116.23814181960135,113.13859256042241,113.86732789743012,112295000,AAPL
2020-11-12,115.83002471923828,117.11259831587537,115.20817130347953,116.22840350190613,103162300,AAPL
2020-11-13,115.87863159179688,116.27700303551688,114.52804275815001,116.05352836084144,81581900,AAPL
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000,AAPL
2020-11-17,116.00494384765625,117.24865091924097,115.5871353083196,116.16041093814378,74271000,AAPL
2020-11-18,114.68350219726562,116.42275133775613,114.65435397133162,115.24705927558566,76322100,AAPL
2020-11-19,115.2762222290039,115.68431227037438,113.49810608907285,114.25598971249795,74113000,AAPL
2020-11-20,114.0130615234375,115.40251710432108,113.96448361868471,115.27620565626937,73604300,AAPL
2020-11-23,110.62201690673828,114.2851304944073,110.5248536828197,113.85760341347095,127959300,AAPL
2020-11-24,111.9045639038086,112.56528404633674,109.39771329718027,110.68029423244995,113874200,AAPL
2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200,AAPL
2020-11-27,113.2843246459961,114.15880846315034,112.92481998616722,113.26489496698315,46691300,AAPL
2020-11-30,115.67461395263672,117.54017498824594,113.4981186646787,113.6535857908531,169410200,AAPL
2020-12-01,119.24054718017578,119.96928259001577,116.60738412219025,117.57903133531022,127728200,AAPL
2020-12-02,119.59033966064453,119.87211823940518,117.46242991146435,118.56038858339666,89004200,AAPL
2020-12-03,119.45428466796875,120.27046459048226,118.74497909552679,120.01783429457547,78967600,AAPL
2020-12-04,118.78386688232422,119.37657225081612,118.07456118438024,119.12394191020984,78260400,AAPL
2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000,AAPL
2020-12-08,120.85345458984375,121.43644873670094,119.60002903502645,120.84374345698704,82225500,AAPL
2020-12-09,118.3271713256836,122.37893756571138,117.56928784632052,120.99920059491815,115089200,AAPL
2020-12-10,119.74579620361328,120.35793867044406,116.74340998030307,117.0834850101648,81312200,AAPL
2020-12-11,118.93933868408203,119.27941372539408,117.13207427816091,118.95876836655133,86939800,AAPL
2020-12-14,118.3271713256836,119.85265683014165,118.09397811966689,119.12392157489586,79184500,AAPL
2020-12-15,124.25424194335938,124.27367903878984,120.6105649235341,120.81460994707473,157243700,AAPL
2020-12-16,124.18619537353516,124.73031529802184,122.97163667560737,123.79754252066066,98208600,AAPL
2020-12-17,125.05097198486328,125.90602613060179,124.40968137555939,125.24529842903367,94359800,AAPL
2020-12-18,123.0688247680664,125.43964605507787,122.5441344465272,125.30361605465058,192541500,AAPL
2020-12-21,124.59431457519531,124.67204812925546,119.94984220975749,121.4753279960592,121251600,AAPL
2020-12-22,128.14080810546875,130.599073771845,125.9740246713456,127.8784592702847,168904800,AAPL
2020-12-23,127.24685668945312,128.6751636796923,127.0719525761441,128.41282974895654,88223700,AAPL
2020-12-24,128.22828674316406,129.67604646021374,127.38295839338778,127.59672197110412,54930100,AAPL
2020-12-28,132.814453125,133.44601785068772,129.72460743607215,130.1910087492954,124486200,AAPL
2020-12-29,131.0460968017578,134.8549533162403,130.53112480019288,134.13594363731207,121047300,AAPL
2020-12-30,129.9286346435547,132.13427742745725,129.6177004950943,131.735898609551,96452100,AAPL
2020-12-31,128.92784118652344,130.9197204767935,127.98534242224186,130.27842990655225,99116600,AAPL
2021-01-04,125.7408447265625,129.8217592553949,123.16597863459702,129.73431458165692,143301900,AAPL
2021-01-05,127.29550170898438,128.0048148809108,124.78865000861988,125.23561427002338,97664900,AAPL
2021-01-06,123.01051330566406,127.3343470647896,122.79674977159817,124.09876065496377,155088000,AAPL
2021-01-07,127.20804595947266,127.89792197499627,124.2348079857969,124.72063157172194,109578200,AAPL
2021-01-08,128.3060302734375,128.8695874924766,126.5376250523671,128.67524616951312,105158200,AAPL
2021-01-11,125.32303619384766,126.47929859092635,124.85664974689551,125.527088604103,100384500,AAPL
2021-01-12,125.14815521240234,126.01292057820679,123.26315737935117,124.85665810373773,91951100,AAPL
2021-01-13,127.17887115478516,127.72299108513502,124.84692436009828,125.10925836684517,88636800,AAPL
2021-01-14,125.25504302978516,127.28578210198899,125.1092870553467,127.09145562889725,90221800,AAPL
2021-01-15,123.53519439697266,126.52786882491789,123.39916441507316,125.12869482471949,111598500,AAPL
2021-01-19,124.20565795898438,125.06071220220736,123.34089258160077,124.15707263586324,90757300,AAPL
2021-01-20,128.28659057617188,128.7335548533042,124.90526215662156,125.01214395162096,104319500,AAPL
2021-01-21,132.98931884765625,135.70993338633443,129.80231790485385,130.00637029637122,120150900,AAPL
2021-01-22,135.12696838378906,135.88485193048166,131.19179469063414,132.4160646907934,114459400,AAPL
2021-01-25,138.86773681640625,140.97620825831717,132.6686264728245,139.0134927089437,157611700,AAPL
2021-01-26,139.10098266601562,140.2086596098709,137.36172630104042,139.5285097015661,98390600,AAPL
2021-01-27,138.03216552734375,140.208660067174,136.42895396495652,139.3633171255217,140843800,AAPL
2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100,AAPL
2021-01-29,128.21853637695312,132.86300755142042,126.51815423658083,131.97880528014946,177523800,AAPL
2021-02-01,130.33670043945312,131.54154780221725,127.2177077051634,129.95775878259116,106239800,AAPL
2021-02-02,131.16262817382812,132.44519444855226,130.7933975854858,131.8816374338767,83305400,AAPL
2021-02-03,130.14244079589844,131.9205571212181,129.82179541007085,131.91083115954507,89880900,AAPL
2021-02-04,133.4945831298828,133.5042942626405,130.7739685158837,132.43549143917588,84183100,AAPL
2021-02-05,133.08103942871094,133.7232884555335,132.20525610000038,133.6551792335879,75693800,AAPL
2021-02-08,133.22695922851562,133.27561713779653,131.29048728628555,132.37062753976116,71297200,AAPL
2021-02-09,132.3511962890625,134.17090160726997,132.19551172596402,132.94478730279516,76774200,AAPL
2021-02-10,131.74786376953125,133.3048279995829,130.7844904817518,132.80853804149436,73046600,AAPL
2021-02-11,131.494873046875,132.72097244544923,130.17145780866096,132.24414858851415,64280000,AAPL
2021-02-12,131.7283935546875,131.88409294253404,130.09359452723146,130.7358433658653,60145100,AAPL
2021-02-16,129.6070556640625,132.35118706954955,129.2178071626484,131.84518629017936,80576300,AAPL
2021-02-17,127.32027435302734,128.6631557746567,125.98713342468182,127.71924852152779,97918500,AAPL
2021-02-18,126.22067260742188,126.50286477250336,123.982542030246,125.72438263501022,96856700,AAPL
2021-02-19,126.37638854980469,127.19380316380035,125.33518012530345,126.7364453512212,87668800,AAPL
2021-02-22,122.6104736328125,126.23040308983671,122.22123254914695,124.56639727156255,103916400,AAPL
2021-02-23,122.47423553466797,123.30136816472337,115.20518512538801,120.43072920624994,158273000,AAPL
2021-02-24,121.97797393798828,122.18232386351377,118.94190941685854,121.5790071569596,111039900,AAPL
2021-02-25,117.73526763916016,123.05812133844819,117.29737597808456,121.32600598694728,148199500,AAPL
2021-02-26,117.99800109863281,121.49142336780443,117.93961010314024,119.29221728289741,164560400,AAPL
